SetID	MetaSKATO_P	METASKATO_exome_wide_check	RE_BETAsum	RE_BETAsum_L95	RE_BETAsum_U95	RE_BETAsum_SE	RE_tau2	RE_het	RE_hetP	FE_BETAsum	FE_BETAsum_L95	FE_BETAsum_U95	FE_BETAsum_SE	FE_tau2	FE_het	FE_hetP	cohort1_P.value	cohort1_N.Marker.All	cohort1_N.Marker.Test	cohort1_cMAC	cohort1_cMAF	cohort1_medANDav_Pheno	cohort1_Carriers_AvPheno	cohort1_nonCarriers_AvPheno	cohort1_AvDiff_Pheno	cohort1_Carriers_medianPheno	cohort1_nonCarriers_medianPheno	cohort1_medianDiff_Pheno	cohort1_no_of_carriers	cohort1_P_regression	cohort1_BETA_noOfMutations	cohort1_BETA_L95	cohort1_BETA_U95	cohort1_eff_estimate	cohort1_eff_stdErr	cohort1_exome_wide_check	cohort2_P.value	cohort2_N.Marker.All	cohort2_N.Marker.Test	cohort2_cMAC	cohort2_cMAF	cohort2_medANDav_Pheno	cohort2_Carriers_AvPheno	cohort2_nonCarriers_AvPheno	cohort2_AvDiff_Pheno	cohort2_Carriers_medianPheno	cohort2_nonCarriers_medianPheno	cohort2_medianDiff_Pheno	cohort2_no_of_carriers	cohort2_P_regression	cohort2_BETA_noOfMutations	cohort2_BETA_L95	cohort2_BETA_U95	cohort2_eff_estimate	cohort2_eff_stdErr	cohort2_exome_wide_check	chr	start	end	gene_type	strand	additional_info1	additional_info2
Gene1166	0.898559139581512	NA	4.411	-1.211	10.034	2.869	0	0.519649123179712	0.470991394429796	4.411	-1.211	10.034	2.869	0	0.519649123179712	0.470991394429796	0.715398273483717	10	10	31	0.005167	48_48.61	50.15	48.5	1.65	52.5	48	4.5	20	0.547086220320638	2.408	-5.42	10.236	2.408	3.994	NA	0.370465886695764	10	10	22	0.003667	48_48.61	65.5	47.906	17.594	68.5	46.5	22	12	0.113429354662698	6.546	-1.535	14.627	6.546	4.123	NA	1	1748000	1749000	non_coding	-	info1166	info1166
Gene556	0.898853754487717	NA	0.117	-4.318	4.553	2.263	2.71308	1.33695657573785	0.247571396110752	0.289	-3.469	4.048	1.918	2.71308	1.33695657573785	0.247571396110752	0.559327512243541	10	10	43	0.007167	48_48.61	44.385	49.011	-4.626	42	49	-7	26	0.401295051988106	-2.713	-9.04	3.614	-2.713	3.228	NA	0.887080492454137	10	9	51	0.0085	48_48.61	55.5	48.118	7.382	50	47.5	2.5	20	0.419388918899031	1.927	-2.744	6.599	1.927	2.384	NA	1	833000	834000	non_coding	-	info556	info556
Gene587	0.898999746108383	NA	-1.101	-5.026	2.824	2.002	0	0.853476205199383	0.355570792659469	-1.101	-5.026	2.824	2.002	0	0.853476205199383	0.355570792659469	0.83670435078579	10	10	49	0.008167	48_48.61	51.6	48.338	3.262	46	48	-2	25	0.98569321203076	-0.041	-4.565	4.482	-0.041	2.308	NA	0.778008698969462	10	9	35	0.005833	48_48.61	49.885	48.489	1.396	42	48	-6	26	0.283310502157639	-4.329	-12.221	3.564	-4.329	4.027	NA	1	879500	880500	protein_coding	+	info587	info587
Gene115	0.899237019859984	NA	-1.376	-11.638	8.885	5.236	15.7096935	1.39414956476421	0.237705585578288	-1.136	-9.771	7.499	4.406	15.7096935	1.39414956476421	0.237705585578288	0.723322439154365	10	6	19	0.003167	48_48.61	51.2	48.474	2.726	49	48	1	15	0.570421958249042	3.284	-8.047	14.615	3.284	5.781	NA	1	10	7	18	0.003	48_48.61	43.294	48.929	-5.635	35	49	-14	17	0.287002345230931	-7.258	-20.593	6.078	-7.258	6.804	NA	1	171500	172500	protein_coding	+	info115	info115
Gene1081	0.900986932180677	NA	1.801	-3.927	7.529	2.922	0	0.0959817129269557	0.756706088748299	1.801	-3.927	7.529	2.922	0	0.0959817129269557	0.756706088748299	0.722171080125265	10	10	43	0.007167	48_48.61	54	47.944	6.056	53	47	6	33	0.492058714511017	2.339	-4.326	9.004	2.339	3.4	NA	0.692038817343559	10	9	22	0.003667	48_48.61	48.105	48.644	-0.539	42	48	-6	19	0.961307121265228	0.278	-10.93	11.485	0.278	5.718	NA	1	1620500	1621500	protein_coding	+	info1081	info1081
Gene1117	0.902273711449465	NA	-1.577	-8.024	4.871	3.289	0	0.331259048352015	0.56491865362365	-1.577	-8.024	4.871	3.289	0	0.331259048352015	0.56491865362365	0.722176551726639	10	2	6	0.001	48_48.61	53.333	48.514	4.82	50	48	2	6	0.671604155270408	5.158	-18.664	28.98	5.158	12.155	NA	0.786151008426047	10	9	26	0.004333	48_48.61	48.333	48.622	-0.288	44	48	-4	12	0.537518163190891	-2.109	-8.806	4.587	-2.109	3.417	NA	1	1674500	1675500	protein_coding	+	info1117	info1117
Gene386	0.903675766927648	NA	-0.784	-9.51	7.941	4.452	20.838545	2.07460020044446	0.149769179697192	-1.369	-7.276	4.537	3.013	20.838545	2.07460020044446	0.149769179697192	0.549991942136778	10	8	31	0.005167	48_48.61	52.519	48.223	4.295	50	47	3	27	0.389605076753039	4.245	-5.412	13.902	4.245	4.927	NA	0.885218020522671	10	9	43	0.007167	48_48.61	43.882	49.214	-5.332	47.5	48.5	-1	34	0.215789577165012	-4.725	-12.191	2.741	-4.725	3.809	NA	1	578000	579000	non_coding	-	info386	info386
Gene467	0.903737772662109	NA	-0.536	-7.029	5.956	3.312	0	0.439901978703735	0.507169769855507	-0.536	-7.029	5.956	3.312	0	0.439901978703735	0.507169769855507	0.78497498460423	10	10	33	0.0055	48_48.61	45.619	48.835	-3.216	48	48	0	21	0.619404803756897	-1.965	-9.71	5.78	-1.965	3.951	NA	0.878384020323368	10	7	12	0.002	48_48.61	42.889	48.787	-5.898	33	48	-15	9	0.640336822873911	2.842	-9.066	14.75	2.842	6.076	NA	1	699500	700500	protein_coding	+	info467	info467
Gene453	0.905111568356207	NA	-0.204	-3.732	3.324	1.8	0	0.467898244504977	0.493955666624024	-0.204	-3.732	3.324	1.8	0	0.467898244504977	0.493955666624024	0.75322564200482	10	10	50	0.008333	48_48.61	46.217	48.809	-2.591	45	48	-3	23	0.600435794107171	-1.227	-5.812	3.359	-1.227	2.34	NA	1	10	6	28	0.004667	48_48.61	57.1	48.317	8.783	62.5	48	14.5	10	0.650493615142965	1.278	-4.244	6.8	1.278	2.817	NA	1	678500	679500	protein_coding	+	info453	info453
Gene739	0.905548066128156	NA	-2.575	-9.619	4.47	3.594	0	0.0151720088441146	0.901968752634897	-2.575	-9.619	4.47	3.594	0	0.0151720088441146	0.901968752634897	0.889315485659254	10	8	24	0.004	48_48.61	46	48.806	-2.806	48	48	0	21	0.709632981089183	-2.058	-12.883	8.766	-2.058	5.523	NA	0.47098191836412	10	9	20	0.003333	48_48.61	47.25	48.667	-1.417	43	48	-5	12	0.533081456846453	-2.954	-12.234	6.325	-2.954	4.734	NA	1	1107500	1108500	protein_coding	+	info739	info739
Gene1067	0.905899235861113	NA	-1.332	-6.725	4.061	2.751	0	0.302587422951058	0.582264867498824	-1.332	-6.725	4.061	2.751	0	0.302587422951058	0.582264867498824	1	10	6	20	0.003333	48_48.61	55	48.321	6.679	56	47	9	13	0.878287720220281	0.708	-8.343	9.759	0.708	4.618	NA	0.780553510882759	10	10	31	0.005167	48_48.61	44.722	48.858	-4.136	37.5	49	-11.5	18	0.474138814260242	-2.455	-9.17	4.259	-2.455	3.426	NA	1	1599500	1600500	protein_coding	+	info1067	info1067
Gene694	0.906146825596376	NA	0.161	-4.423	4.745	2.339	0	0.0237142245908	0.877614280714643	0.161	-4.423	4.745	2.339	0	0.0237142245908	0.877614280714643	0.809124755333199	10	10	29	0.004833	48_48.61	51.722	48.411	3.311	48	48	0	18	0.934664741832758	-0.321	-7.977	7.336	-0.321	3.906	NA	0.814058808867244	10	10	46	0.007667	48_48.61	54.679	47.985	6.693	55.5	47.5	8	28	0.883059879620178	0.43	-5.292	6.152	0.43	2.92	NA	1	1040000	1041000	non_coding	-	info694	info694
Gene414	0.906705928815618	NA	-1.361	-6.123	3.401	2.43	0	9.70084962853621e-05	0.992141531328146	-1.361	-6.123	3.401	2.43	0	9.70084962853621e-05	0.992141531328146	0.856739316053056	10	9	38	0.006333	48_48.61	47.6	48.682	-1.082	47	48	-1	20	0.676559887759198	-1.383	-7.872	5.107	-1.383	3.311	NA	0.50991279711922	10	10	33	0.0055	48_48.61	48.818	48.594	0.225	43	48.5	-5.5	22	0.709152640236783	-1.335	-8.344	5.674	-1.335	3.576	NA	1	620000	621000	non_coding	-	info414	info414
Gene1053	0.906991315569527	NA	0.427	-3.616	4.471	2.063	0	0.0621512978854535	0.803127478065693	0.427	-3.616	4.471	2.063	0	0.0621512978854535	0.803127478065693	0.870036089531092	10	6	27	0.0045	48_48.61	49.688	48.549	1.138	46	48	-2	16	0.750778478166742	1.374	-7.096	9.844	1.374	4.321	NA	0.747855594145189	10	10	41	0.006833	48_48.61	45.375	48.792	-3.417	47.5	48	-0.5	16	0.949936820418841	0.148	-4.454	4.749	0.148	2.348	NA	1	1578500	1579500	protein_coding	+	info1053	info1053
Gene709	0.907783685124851	NA	1.561	-3.914	7.036	2.793	0	0.327211254097945	0.567305835276936	1.561	-3.914	7.036	2.793	0	0.327211254097945	0.567305835276936	1	10	9	27	0.0045	48_48.61	48.5	48.617	-0.117	49.5	48	1.5	18	0.918052025045996	-0.464	-9.304	8.375	-0.464	4.51	NA	0.741224161431627	10	6	24	0.004	48_48.61	53	48.459	4.541	45	48	-3	10	0.428381901113029	2.822	-4.152	9.795	2.822	3.558	NA	1	1062500	1063500	protein_coding	+	info709	info709
Gene590	0.907940315366595	NA	0.677	-5.545	6.899	3.174	0	0.0184753869933462	0.891881207536645	0.677	-5.545	6.899	3.174	0	0.0184753869933462	0.891881207536645	0.793274401450347	10	10	35	0.005833	48_48.61	50.909	48.428	2.481	56.5	48	8.5	22	0.895393781116784	0.465	-6.467	7.398	0.465	3.537	NA	0.84829436555475	10	3	11	0.001833	48_48.61	52.625	48.5	4.125	54	48	6	8	0.829069512330763	1.555	-12.55	15.661	1.555	7.197	NA	1	884000	885000	non_coding	-	info590	info590
Gene502	0.908857295017663	NA	2.598	-2.093	7.288	2.393	0	0.312867433337546	0.575925920998417	2.598	-2.093	7.288	2.393	0	0.312867433337546	0.575925920998417	0.88757027535416	10	10	33	0.0055	48_48.61	51.043	48.408	2.636	43	48	-5	23	0.754781578454251	1.116	-5.88	8.112	1.116	3.57	NA	0.572827590211438	10	9	41	0.006833	48_48.61	50.125	48.478	1.647	50.5	48	2.5	24	0.238767706944307	3.807	-2.514	10.128	3.807	3.225	NA	1	752000	753000	non_coding	-	info502	info502
Gene182	0.909253368071124	NA	1.262	-4.937	7.461	3.163	0	0.229263005191401	0.632070838252949	1.262	-4.937	7.461	3.163	0	0.229263005191401	0.632070838252949	0.876978173053134	10	8	30	0.005	48_48.61	46.042	48.833	-2.792	47	48	-1	24	0.932006486328862	-0.401	-9.608	8.806	-0.401	4.697	NA	0.724266431135745	10	9	35	0.005833	48_48.61	49.519	48.52	0.998	51	48	3	27	0.537433603197276	2.641	-5.743	11.025	2.641	4.278	NA	1	272000	273000	non_coding	-	info182	info182
Gene322	0.91843120753501	NA	1.392	-3.481	6.265	2.486	0	0.0104548415649331	0.918559098949745	1.392	-3.481	6.265	2.486	0	0.0104548415649331	0.918559098949745	0.854310693204086	10	10	36	0.006	48_48.61	54.55	48.186	6.364	51	48	3	20	0.689476912578358	1.214	-4.735	7.162	1.214	3.035	NA	1	10	8	31	0.005167	48_48.61	50.292	48.464	1.828	47.5	48	-0.5	24	0.685782104512372	1.755	-6.739	10.25	1.755	4.334	NA	1	482000	483000	non_coding	-	info322	info322
Gene1051	0.921380806872187	NA	3.394	-3.125	9.913	3.326	0	0.423921087659041	0.514986954068854	3.394	-3.125	9.913	3.326	0	0.423921087659041	0.514986954068854	0.659422619335043	10	9	23	0.003833	48_48.61	53.467	48.354	5.112	51	48	3	15	0.770403393071147	1.339	-7.647	10.326	1.339	4.585	NA	0.595034298494697	10	8	25	0.004167	48_48.61	55.667	48.16	7.507	51.5	48	3.5	18	0.241106345334459	5.676	-3.795	15.148	5.676	4.832	NA	1	1575500	1576500	protein_coding	+	info1051	info1051
Gene250	0.922290785708812	NA	0.494	-5.33	6.318	2.972	0	0.029353121090257	0.863966237995144	0.494	-5.33	6.318	2.972	0	0.029353121090257	0.863966237995144	0.632392112936757	10	9	33	0.0055	48_48.61	53.276	48.111	5.165	51	47	4	29	0.812470225957322	1.142	-8.285	10.569	1.142	4.81	NA	1	10	9	37	0.006167	48_48.61	44.808	48.971	-4.163	32.5	49	-16.5	26	0.980200235184347	0.094	-7.313	7.501	0.094	3.779	NA	1	374000	375000	non_coding	-	info250	info250
Gene558	0.922562301710799	NA	-0.107	-5.743	5.529	2.875	0	0.00351262436941785	0.952739128724549	-0.107	-5.743	5.529	2.875	0	0.00351262436941785	0.952739128724549	0.846293974523963	10	10	45	0.0075	48_48.61	50.6	48.389	2.211	42	48	-6	30	0.998704338495112	0.006	-6.755	6.767	0.006	3.45	NA	0.726506500346884	10	9	29	0.004833	48_48.61	48.077	48.661	-0.584	43	49	-6	26	0.944276489606641	-0.364	-10.561	9.833	-0.364	5.203	NA	1	836000	837000	non_coding	-	info558	info558
Gene592	0.923944167083059	NA	-3.455	-10.924	4.015	3.811	0	0.0211360566585759	0.884408920613604	-3.455	-10.924	4.015	3.811	0	0.0211360566585759	0.884408920613604	0.73812585494709	10	8	30	0.005	48_48.61	43.667	49.099	-5.432	39	48	-9	27	0.565069581319698	-2.955	-13.011	7.101	-2.955	5.131	NA	1	10	6	22	0.003667	48_48.61	45.947	48.79	-2.843	48	48	0	19	0.475226060138253	-4.069	-15.222	7.085	-4.069	5.691	NA	1	887000	888000	non_coding	-	info592	info592
Gene138	0.924661081343476	NA	-3.197	-8.588	2.194	2.75	0.515692999999999	1.03464384973972	0.309070451055135	-3.21	-8.506	2.087	2.702	0.515692999999999	1.03464384973972	0.309070451055135	0.685689634473074	10	10	30	0.005	48_48.61	48.333	48.628	-0.294	47.5	48	-0.5	18	0.989810334749985	-0.053	-8.119	8.013	-0.053	4.115	NA	1	10	10	39	0.0065	48_48.61	41.52	49.255	-7.735	32	49	-17	25	0.118994880540845	-5.603	-12.625	1.42	-5.603	3.583	NA	1	206000	207000	non_coding	-	info138	info138
Gene440	0.92489764050854	NA	2.411	-4.088	8.91	3.316	0	0.352118635515558	0.552916265171964	2.411	-4.088	8.91	3.316	0	0.352118635515558	0.552916265171964	1	10	10	25	0.004167	48_48.61	50.222	48.507	1.715	57	47.5	9.5	18	0.917189475091395	0.483	-8.614	9.58	0.483	4.642	NA	0.709545155732279	10	7	24	0.004	48_48.61	51.889	48.401	3.488	53	48	5	18	0.351795737459387	4.419	-4.868	13.705	4.419	4.738	NA	1	659000	660000	non_coding	-	info440	info440
Gene1024	1	NA	0.741	-5.28	6.762	3.072	0	0.10375276259086	0.747371819889854	0.741	-5.28	6.762	3.072	0	0.10375276259086	0.747371819889854	1	10	10	27	0.0045	48_48.61	46.474	48.754	-2.281	44	48	-4	19	0.985383328495977	-0.073	-7.869	7.724	-0.073	3.978	NA	0.915021260806927	10	9	28	0.004667	48_48.61	50.636	48.45	2.187	52	48	4	22	0.687986907683635	1.944	-7.534	11.422	1.944	4.836	NA	1	1535000	1536000	non_coding	-	info1024	info1024
Gene1027	1	NA	0.466	-4.601	5.533	2.585	0	0.286140278216132	0.592704614297291	0.466	-4.601	5.533	2.585	0	0.286140278216132	0.592704614297291	0.808272414516748	10	7	25	0.004167	48_48.61	52.2	48.354	3.846	56	48	8	20	0.580897836540854	2.833	-7.213	12.878	2.833	5.125	NA	1	10	7	27	0.0045	48_48.61	52.917	48.431	4.486	51	48	3	12	0.909155422994578	-0.342	-6.21	5.526	-0.342	2.994	NA	1	1539500	1540500	protein_coding	+	info1027	info1027
Gene1031	1	NA	-0.107	-4.505	4.29	2.244	0	0.907615094570507	0.34074799715761	-0.107	-4.505	4.29	2.244	0	0.907615094570507	0.34074799715761	0.633551165298863	10	10	37	0.006167	48_48.61	42.526	49.021	-6.495	44	48	-4	19	0.479376954049862	-2.249	-8.474	3.975	-2.249	3.176	NA	0.332546031555985	10	9	37	0.006167	48_48.61	49.333	48.556	0.778	50	47	3	21	0.523195897180474	2.026	-4.186	8.238	2.026	3.17	NA	1	1545500	1546500	protein_coding	+	info1031	info1031
Gene1049	1	NA	-2.128	-8.9	4.643	3.455	12.3157155	1.99025346483146	0.158314379902453	-1.471	-6.001	3.059	2.311	12.3157155	1.99025346483146	0.158314379902453	1	10	8	35	0.005833	48_48.61	51	48.466	2.534	56	47	9	17	0.794722069341435	0.726	-4.736	6.188	0.726	2.787	NA	1	10	10	34	0.005667	48_48.61	39.6	49.429	-9.829	31	49	-18	25	0.128181516555662	-6.31	-14.415	1.796	-6.31	4.136	NA	1	1572500	1573500	protein_coding	+	info1049	info1049
Gene1107	1	NA	-1.211	-7.451	5.029	3.184	0	0.0943200074513281	0.758755364612113	-1.211	-7.451	5.029	3.184	0	0.0943200074513281	0.758755364612113	0.778582753588441	10	7	27	0.0045	48_48.61	44.8	48.882	-4.082	41.5	48	-6.5	20	0.626708126297321	-2.152	-10.814	6.51	-2.152	4.419	NA	0.558756756542051	10	7	19	0.003167	48_48.61	52.538	48.432	4.106	56	47	9	13	0.966169481733301	-0.195	-9.192	8.802	-0.195	4.591	NA	1	1659500	1660500	protein_coding	+	info1107	info1107
Gene111	1	NA	-3.74	-13.65	6.17	5.056	40.222933	4.64173062846056	0.0312035204001504	-2.786	-7.257	1.685	2.281	40.222933	4.64173062846056	0.0312035204001504	0.88008072702969	10	10	44	0.007333	48_48.61	53.1	48.289	4.811	49	48	1	20	0.714383353787978	1.061	-4.617	6.74	1.061	2.897	NA	0.375616845880268	10	6	26	0.004333	48_48.61	34.333	49.361	-15.028	31	49	-18	15	0.0149021982193074	-9.065	-16.319	-1.811	-9.065	3.701	NA	1	165500	166500	protein_coding	+	info111	info111
Gene1120	1	NA	-0.764	-10.753	9.225	5.097	0	0.485010998276068	0.486161264906793	-0.764	-10.753	9.225	5.097	0	0.485010998276068	0.486161264906793	0.788182054789528	10	6	18	0.003	48_48.61	44.125	48.863	-4.738	45	48	-3	16	0.585979775064795	-3.516	-16.155	9.123	-3.516	6.449	NA	0.485075434032761	10	3	13	0.002167	48_48.61	51.385	48.484	2.9	51	47	4	13	0.646878207675883	3.814	-12.488	20.117	3.814	8.318	NA	1	1679000	1680000	non_coding	-	info1120	info1120
Gene1124	1	NA	-1.013	-5.929	3.903	2.508	0	0.0336195305997534	0.854518466667235	-1.013	-5.929	3.903	2.508	0	0.0336195305997534	0.854518466667235	1	10	10	40	0.006667	48_48.61	48	48.654	-0.654	48	48	0	20	0.831439775911075	-0.668	-6.814	5.478	-0.668	3.136	NA	1	10	7	23	0.003833	48_48.61	44.417	48.785	-4.368	31.5	48	-16.5	12	0.697578523233042	-1.626	-9.816	6.565	-1.626	4.179	NA	1	1685000	1686000	non_coding	-	info1124	info1124
Gene1141	1	NA	-0.509	-6.126	5.108	2.866	0	0.00878359525048419	0.925330917756662	-0.509	-6.126	5.108	2.866	0	0.00878359525048419	0.925330917756662	1	10	9	29	0.004833	48_48.61	51.611	48.418	3.193	51	47.5	3.5	18	0.938470848587621	-0.287	-7.575	7	-0.287	3.718	NA	0.828888019228913	10	5	16	0.002667	48_48.61	41.5	48.805	-7.305	38.5	48	-9.5	8	0.85309866295056	-0.834	-9.653	7.985	-0.834	4.499	NA	1	1710500	1711500	protein_coding	+	info1141	info1141
Gene1189	1	NA	0.138	-5.121	5.397	2.683	0	0.000605156257607174	0.980374079973363	0.138	-5.121	5.397	2.683	0	0.000605156257607174	0.980374079973363	0.867420560057723	10	9	38	0.006333	48_48.61	48.19	48.642	-0.451	42	48	-6	21	0.95566721154321	0.188	-6.419	6.794	0.188	3.371	NA	1	10	10	35	0.005833	48_48.61	47.033	48.785	-1.752	48	48	0	30	0.990746145812536	0.051	-8.637	8.74	0.051	4.433	NA	1	1782500	1783500	protein_coding	+	info1189	info1189
Gene1191	1	NA	-1.656	-6.637	3.325	2.541	0	0.392672067181356	0.530898183414458	-1.656	-6.637	3.325	2.541	0	0.392672067181356	0.530898183414458	1	10	8	29	0.004833	48_48.61	44.846	48.78	-3.934	49	48	1	13	0.984201752271761	-0.071	-7.097	6.955	-0.071	3.585	NA	0.872246775118414	10	9	34	0.005667	48_48.61	36.909	49.536	-12.627	37.5	49	-11.5	22	0.366991316438771	-3.256	-10.318	3.807	-3.256	3.603	NA	1	1785500	1786500	protein_coding	+	info1191	info1191
Gene1206	1	NA	-5.442	-12.699	1.815	3.703	1.395217	1.05305720749918	0.304804033742798	-5.461	-12.53	1.607	3.606	1.395217	1.05305720749918	0.304804033742798	1	10	9	27	0.0045	48_48.61	49.04	48.571	0.469	50	48	2	25	0.802053943620391	-1.352	-11.915	9.21	-1.352	5.389	NA	0.308504174594222	10	3	20	0.003333	48_48.61	40.308	48.986	-8.678	40	48	-8	13	0.0710195231867008	-8.794	-18.307	0.719	-8.794	4.853	NA	1	1808000	1809000	non_coding	-	info1206	info1206
Gene1221	1	NA	-1.94	-5.899	2.02	2.02	0	0.175457613493886	0.67530631282143	-1.94	-5.899	2.02	2.02	0	0.175457613493886	0.67530631282143	0.481369136714458	10	8	28	0.004667	48_48.61	37.917	49.056	-11.139	32	48.5	-16.5	12	0.35312667662024	-2.984	-9.274	3.305	-2.984	3.209	NA	0.71967315233636	10	10	28	0.004667	48_48.61	45.556	48.704	-3.149	42	48	-6	9	0.629943708712914	-1.254	-6.35	3.842	-1.254	2.6	NA	1	1830500	1831500	protein_coding	+	info1221	info1221
Gene1273	1	NA	0.383	-4.177	4.943	2.327	0	0.684316435593682	0.4081043259405	0.383	-4.177	4.943	2.327	0	0.684316435593682	0.4081043259405	1	10	9	36	0.006	48_48.61	46.647	48.728	-2.081	39	48	-9	17	0.77468829500658	-0.778	-6.104	4.547	-0.778	2.717	NA	0.801840827507363	10	8	16	0.002667	48_48.61	60.429	48.328	12.101	79	48	31	7	0.428234534334352	3.574	-5.256	12.405	3.574	4.505	NA	1	1908500	1909500	protein_coding	+	info1273	info1273
Gene1296	1	NA	-1.571	-6.552	3.41	2.541	0	0.00531752941309303	0.94186867089563	-1.571	-6.552	3.41	2.541	0	0.00531752941309303	0.94186867089563	0.801556618878738	10	10	47	0.007833	48_48.61	45.316	49.088	-3.772	43	49.5	-6.5	38	0.644580935153827	-1.783	-9.349	5.784	-1.783	3.861	NA	0.795043495355405	10	9	45	0.0075	48_48.61	45.613	48.955	-3.342	40	48	-8	31	0.67659313322368	-1.409	-8.025	5.207	-1.409	3.376	NA	1	1943000	1944000	non_coding	-	info1296	info1296
Gene160	1	NA	0.574	-6.207	7.356	3.46	0	0.295870615122866	0.586482830690884	0.574	-6.207	7.356	3.46	0	0.295870615122866	0.586482830690884	0.811473498757783	10	5	11	0.001833	48_48.61	45.091	48.744	-3.653	39	48	-9	11	0.661446842360708	-3.946	-21.591	13.698	-3.946	9.002	NA	1	10	10	44	0.007333	48_48.61	50.333	48.397	1.936	49	48	1	33	0.717293455084397	1.358	-5.988	8.704	1.358	3.748	NA	1	239000	240000	non_coding	-	info160	info160
Gene193	1	NA	-0.87	-5.804	4.065	2.518	0	0.878131933986231	0.348713838538799	-0.87	-5.804	4.065	2.518	0	0.878131933986231	0.348713838538799	0.509615686703659	10	10	37	0.006167	48_48.61	42.294	48.989	-6.695	33	48	-15	17	0.395190270389064	-2.731	-9.016	3.555	-2.731	3.207	NA	0.657550516978106	10	8	23	0.003833	48_48.61	54.417	48.368	6.049	52	48	4	12	0.602244943146835	2.121	-5.846	10.088	2.121	4.065	NA	1	288500	289500	protein_coding	+	info193	info193
Gene213	1	NA	-0.601	-7.003	5.802	3.267	0	0.0342085431101936	0.853263926157152	-0.601	-7.003	5.802	3.267	0	0.0342085431101936	0.853263926157152	1	10	10	35	0.005833	48_48.61	50.323	48.413	1.91	50	47	3	31	0.995982385637864	0.024	-9.187	9.234	0.024	4.699	NA	1	10	8	29	0.004833	48_48.61	48	48.656	-0.656	45	48	-3	21	0.794458823061527	-1.185	-10.091	7.721	-1.185	4.544	NA	1	318500	319500	protein_coding	+	info213	info213
Gene217	1	NA	4.404	-5.292	14.101	4.947	27.019774	2.17527219664408	0.140244700435413	3.547	-2.755	9.849	3.215	27.019774	2.17527219664408	0.140244700435413	0.871698892091293	10	9	30	0.005	48_48.61	47.111	48.706	-1.595	38.5	49	-10.5	18	0.973249811342151	0.133	-7.633	7.899	0.133	3.962	NA	1	10	7	13	0.002167	48_48.61	65.5	48.147	17.353	61	47	14	8	0.0665568547085047	10.134	-0.652	20.92	10.134	5.503	NA	1	324500	325500	protein_coding	+	info217	info217
Gene238	1	NA	-0.662	-4.831	3.508	2.127	0	0.660565138531333	0.416360499014971	-0.662	-4.831	3.508	2.127	0	0.660565138531333	0.416360499014971	0.818511705952681	10	10	40	0.006667	48_48.61	50.435	48.458	1.976	50	47	3	23	0.666324313922246	1.449	-5.131	8.029	1.449	3.357	NA	1	10	10	35	0.005833	48_48.61	50.143	48.535	1.608	55.5	48	7.5	14	0.45047221638566	-2.078	-7.468	3.312	-2.078	2.75	NA	1	356000	357000	non_coding	-	info238	info238
Gene290	1	NA	-1.534	-8.094	5.025	3.347	0	0.0449492678194642	0.832097341900216	-1.534	-8.094	5.025	3.347	0	0.0449492678194642	0.832097341900216	0.765105225155113	10	10	33	0.0055	48_48.61	48.348	48.632	-0.284	39	48	-9	23	0.614435699116886	-1.909	-9.326	5.509	-1.909	3.785	NA	0.198839005180085	10	5	9	0.0015	48_48.61	40.667	48.772	-8.105	50	48	2	6	0.978742608542087	-0.191	-14.234	13.852	-0.191	7.165	NA	1	434000	435000	non_coding	-	info290	info290
Gene295	1	NA	-1.093	-8.249	6.064	3.651	8.167534	1.43513150000112	0.230928797220431	-1.254	-7.195	4.687	3.031	8.167534	1.43513150000112	0.230928797220431	0.418065345000637	10	10	28	0.004667	48_48.61	42.625	48.947	-6.322	40.5	48.5	-8	16	0.273845709734572	-4.392	-12.244	3.46	-4.392	4.006	NA	0.270350441067063	10	10	24	0.004	48_48.61	49.211	48.569	0.641	49	48	1	19	0.525365628662725	2.948	-6.138	12.034	2.948	4.636	NA	1	441500	442500	protein_coding	+	info295	info295
Gene303	1	NA	-0.902	-8.571	6.767	3.913	0	0.692157235897867	0.405431592668298	-0.902	-8.571	6.767	3.913	0	0.692157235897867	0.405431592668298	0.536236013061682	10	4	9	0.0015	48_48.61	45	48.696	-3.696	35	48	-13	7	0.405557837240282	-6.378	-21.386	8.63	-6.378	7.657	NA	0.656503438116057	10	6	29	0.004833	48_48.61	52.095	48.348	3.748	56	48	8	21	0.820635523782399	1.033	-7.889	9.955	1.033	4.552	NA	1	453500	454500	protein_coding	+	info303	info303
Gene328	1	NA	1.614	-3.619	6.846	2.67	0	0.720890352712922	0.395852012552891	1.614	-3.619	6.846	2.67	0	0.720890352712922	0.395852012552891	0.879658145631032	10	10	29	0.004833	48_48.61	46.429	48.717	-2.288	41	48	-7	14	0.971566060368642	-0.12	-6.708	6.468	-0.12	3.361	NA	0.775251485538133	10	5	27	0.0045	48_48.61	53.824	48.297	5.527	50	47	3	17	0.298467384356571	4.577	-4.035	13.188	4.577	4.394	NA	1	491000	492000	non_coding	-	info328	info328
