SetID	P.value	N.Marker.All	N.Marker.Test	cMAC	cMAF	medANDav_Pheno	Carriers_AvPheno	nonCarriers_AvPheno	AvDiff_Pheno	Carriers_medianPheno	nonCarriers_medianPheno	medianDiff_Pheno	no_of_carriers	P_regression	BETA_noOfMutations	BETA_L95	BETA_U95	eff_estimate	eff_stdErr	chr	start	end	gene_type	strand	additional_info1	additional_info2	exome_wide_check
Gene311	0.806368973057966	10	9	33	0.0055	48_48.61	54.095	48.197	5.898	50	48	2	21	0.712152860468775	1.359	-5.854	8.572	1.359	3.68	1	465500	466500	protein_coding	+	info311	info311	NA
Gene779	0.806754606605902	10	8	39	0.0065	48_48.61	47.739	48.682	-0.943	49	48	1	23	0.980197835430711	-0.075	-6.01	5.86	-0.075	3.028	1	1167500	1168500	protein_coding	+	info779	info779	NA
Gene1027	0.808272414516748	10	7	25	0.004167	48_48.61	52.2	48.354	3.846	56	48	8	20	0.580897836540854	2.833	-7.213	12.878	2.833	5.125	1	1539500	1540500	protein_coding	+	info1027	info1027	NA
Gene694	0.809124755333199	10	10	29	0.004833	48_48.61	51.722	48.411	3.311	48	48	0	18	0.934664741832758	-0.321	-7.977	7.336	-0.321	3.906	1	1040000	1041000	non_coding	-	info694	info694	NA
Gene814	0.809144988939978	10	10	34	0.005667	48_48.61	46.857	48.79	-1.933	48.5	48	0.5	28	0.923949755293547	0.423	-8.25	9.096	0.423	4.425	1	1220000	1221000	non_coding	-	info814	info814	NA
Gene269	0.809196925659921	10	10	23	0.003833	48_48.61	43.857	48.968	-5.111	42	48	-6	21	0.613583247280595	-2.949	-14.384	8.486	-2.949	5.834	1	402500	403500	protein_coding	+	info269	info269	NA
Gene527	0.810312683514935	10	10	32	0.005333	48_48.61	49.769	48.5	1.269	42	49	-7	26	0.642914585988955	2.039	-6.571	10.648	2.039	4.393	1	789500	790500	protein_coding	+	info527	info527	NA
Gene160	0.811473498757783	10	5	11	0.001833	48_48.61	45.091	48.744	-3.653	39	48	-9	11	0.661446842360708	-3.946	-21.591	13.698	-3.946	9.002	1	239000	240000	non_coding	-	info160	info160	NA
Gene350	0.812468082383323	10	10	45	0.0075	48_48.61	46.667	48.826	-2.159	46	48	-2	30	0.673223021454643	-1.492	-8.421	5.437	-1.492	3.535	1	524000	525000	non_coding	-	info350	info350	NA
Gene604	0.814872679201949	10	8	26	0.004333	48_48.61	44.615	48.791	-4.176	48	48	0	13	0.832158504004444	-0.807	-8.266	6.651	-0.807	3.805	1	905000	906000	non_coding	-	info604	info604	NA
Gene218	0.815823927457042	10	9	22	0.003667	48_48.61	40.462	48.979	-8.518	49	48	1	13	0.617044851545092	-2.154	-10.587	6.279	-2.154	4.303	1	326000	327000	non_coding	-	info218	info218	NA
Gene1076	0.815858277398394	10	8	16	0.002667	48_48.61	49.333	48.595	0.738	46.5	48	-1.5	6	0.815073064605758	-0.898	-8.419	6.622	-0.898	3.837	1	1613000	1614000	non_coding	-	info1076	info1076	NA
Gene1028	0.816926274066722	10	10	38	0.006333	48_48.61	53.667	48.287	5.379	69.5	48	21.5	18	0.675221851628529	1.187	-4.36	6.734	1.187	2.83	1	1541000	1542000	non_coding	-	info1028	info1028	NA
Gene843	0.817508668164441	10	10	36	0.006	48_48.61	48.833	48.585	0.248	49	48	1	30	0.77029516815222	-1.307	-10.073	7.459	-1.307	4.473	1	1263500	1264500	protein_coding	+	info843	info843	NA
Gene238	0.818511705952681	10	10	40	0.006667	48_48.61	50.435	48.458	1.976	50	47	3	23	0.666324313922246	1.449	-5.131	8.029	1.449	3.357	1	356000	357000	non_coding	-	info238	info238	NA
Gene442	0.819213727052206	10	10	14	0.002333	48_48.61	48.857	48.604	0.253	43	48	-5	7	0.728346951254961	-1.495	-9.925	6.935	-1.495	4.301	1	662000	663000	non_coding	-	info442	info442	NA
Gene716	0.819231860783326	10	9	40	0.006667	48_48.61	44.739	48.931	-4.192	42	48	-6	23	0.971032910876317	-0.108	-5.934	5.718	-0.108	2.972	1	1073000	1074000	non_coding	-	info716	info716	NA
Gene1154	0.819602236834653	10	6	25	0.004167	48_48.61	51.667	48.449	3.218	51	48	3	15	0.700022172989713	1.685	-6.88	10.251	1.685	4.37	1	1730000	1731000	non_coding	-	info1154	info1154	NA
Gene379	0.819755072184955	10	3	14	0.002333	48_48.61	48.429	48.619	-0.19	48.5	48	0.5	14	0.993360479649445	-0.067	-15.822	15.688	-0.067	8.039	1	567500	568500	protein_coding	+	info379	info379	NA
Gene124	0.820336978038285	10	10	28	0.004667	48_48.61	45.611	48.801	-3.19	40.5	48.5	-8	18	0.830942533282628	-0.933	-9.489	7.623	-0.933	4.365	1	185000	186000	non_coding	-	info124	info124	NA
Gene71	0.820415962027743	10	10	39	0.0065	48_48.61	49.571	48.538	1.034	45	48	-3	21	0.668636153068922	1.258	-4.498	7.015	1.258	2.937	1	105500	106500	protein_coding	+	info71	info71	NA
Gene612	0.822191106615329	10	10	35	0.005833	48_48.61	50.2	48.496	1.704	38	48	-10	20	0.678346986138413	1.526	-5.678	8.73	1.526	3.676	1	917000	918000	non_coding	-	info612	info612	NA
Gene191	0.822414045241929	10	7	24	0.004	48_48.61	48.5	48.617	-0.117	50.5	48	2.5	18	0.679157734905462	-2.086	-11.959	7.788	-2.086	5.037	1	285500	286500	protein_coding	+	info191	info191	NA
Gene87	0.824648873687055	10	7	30	0.005	48_48.61	49.9	48.467	1.433	50.5	48	2.5	30	0.699431980801238	2.19	-8.917	13.297	2.19	5.667	1	129500	130500	protein_coding	+	info87	info87	NA
Gene368	0.82478633573276	10	10	34	0.005667	48_48.61	50.6	48.389	2.211	53.5	47.5	6	30	0.647420977797307	2.119	-6.952	11.19	2.119	4.628	1	551000	552000	non_coding	-	info368	info368	NA
Gene464	0.827762374279851	10	5	18	0.003	48_48.61	45.455	48.73	-3.276	43	48	-5	11	0.755123196479151	-1.654	-12.036	8.729	-1.654	5.297	1	695000	696000	non_coding	-	info464	info464	NA
Gene808	0.828262636439064	10	8	27	0.0045	48_48.61	52.75	48.314	4.436	50	48	2	20	0.849357416172126	0.875	-8.149	9.9	0.875	4.604	1	1211000	1212000	non_coding	-	info808	info808	NA
Gene654	0.831652285575238	10	10	47	0.007833	48_48.61	48.8	48.596	0.204	51	47	4	20	0.685175428268519	-0.991	-5.775	3.794	-0.991	2.441	1	980000	981000	non_coding	-	info654	info654	NA
Gene331	0.832919017503392	10	10	32	0.005333	48_48.61	53.857	48.215	5.642	51	48	3	21	0.635558324444843	1.786	-5.594	9.167	1.786	3.766	1	495500	496500	protein_coding	+	info331	info331	NA
Gene633	0.833091639761832	10	10	26	0.004333	48_48.61	39.231	49.035	-9.804	42	48	-6	13	0.692413479491791	-1.355	-8.06	5.351	-1.355	3.421	1	948500	949500	protein_coding	+	info633	info633	NA
Gene1056	0.834479942049481	10	9	34	0.005667	48_48.61	51.36	48.36	3	62	47	15	25	0.612601156764808	2.148	-6.158	10.455	2.148	4.238	1	1583000	1584000	non_coding	-	info1056	info1056	NA
Gene333	0.835527298099211	10	8	39	0.0065	48_48.61	55.1	48.146	6.954	61.5	47	14.5	20	0.683374011950938	1.298	-4.932	7.527	1.298	3.178	1	498500	499500	protein_coding	+	info333	info333	NA
Gene587	0.83670435078579	10	10	49	0.008167	48_48.61	51.6	48.338	3.262	46	48	-2	25	0.98569321203076	-0.041	-4.565	4.482	-0.041	2.308	1	879500	880500	protein_coding	+	info587	info587	NA
Gene82	0.83784741940177	10	9	33	0.0055	48_48.61	50.467	48.512	1.954	51	48	3	15	0.664599770140702	-1.375	-7.584	4.834	-1.375	3.168	1	122000	123000	non_coding	-	info82	info82	NA
Gene1087	0.838302827811368	10	10	37	0.006167	48_48.61	42.4	48.937	-6.537	44	48	-4	15	0.790732523715398	-0.766	-6.416	4.885	-0.766	2.883	1	1629500	1630500	protein_coding	+	info1087	info1087	NA
Gene980	0.838836895646273	10	10	17	0.002833	48_48.61	47.4	48.652	-1.252	53	48	5	10	0.822828453264215	1.128	-8.74	10.997	1.128	5.035	1	1469000	1470000	non_coding	-	info980	info980	NA
Gene294	0.839411094295693	10	9	42	0.007	48_48.61	44.333	48.932	-4.599	51	47	4	21	0.703726513629295	-1.15	-7.074	4.773	-1.15	3.022	1	440000	441000	non_coding	-	info294	info294	NA
Gene1225	0.839415831541944	10	10	39	0.0065	48_48.61	40.308	48.986	-8.678	44	48	-4	13	0.730964928228931	-0.797	-5.337	3.743	-0.797	2.316	1	1836500	1837500	protein_coding	+	info1225	info1225	NA
Gene134	0.840989626710805	10	10	47	0.007833	48_48.61	50.667	48.455	2.211	51	47	4	21	0.999810385698456	-0.001	-4.316	4.315	-0.001	2.202	1	200000	201000	non_coding	-	info134	info134	NA
Gene995	0.841646693997677	10	8	44	0.007333	48_48.61	55.36	47.996	7.364	52	47	5	25	0.673979296225346	1.273	-4.651	7.196	1.273	3.022	1	1491500	1492500	protein_coding	+	info995	info995	NA
Gene638	0.842217333690464	10	10	34	0.005667	48_48.61	51.913	48.336	3.577	48	48	0	23	0.835748217557009	0.773	-6.527	8.073	0.773	3.725	1	956000	957000	non_coding	-	info638	info638	NA
Gene1301	0.843404093981241	10	9	37	0.006167	48_48.61	46.933	48.796	-1.863	51	48	3	30	0.958699421030264	-0.224	-8.689	8.242	-0.224	4.319	1	1950500	1951500	protein_coding	+	info1301	info1301	NA
Gene1055	0.844278041301499	10	9	37	0.006167	48_48.61	45	48.84	-3.84	44.5	48	-3.5	18	0.719325112424382	-1.076	-6.939	4.787	-1.076	2.991	1	1581500	1582500	protein_coding	+	info1055	info1055	NA
Gene886	0.844475073771003	10	7	32	0.005333	48_48.61	44.783	48.928	-4.145	39	49	-10	23	0.657068948978919	-1.929	-10.434	6.577	-1.929	4.34	1	1328000	1329000	non_coding	-	info886	info886	NA
Gene558	0.846293974523963	10	10	45	0.0075	48_48.61	50.6	48.389	2.211	42	48	-6	30	0.998704338495112	0.006	-6.755	6.767	0.006	3.45	1	836000	837000	non_coding	-	info558	info558	NA
Gene436	0.846532646884526	10	8	18	0.003	48_48.61	53.6	48.438	5.162	59.5	48	11.5	10	0.694650859458183	1.896	-7.562	11.355	1.896	4.826	1	653000	654000	non_coding	-	info436	info436	NA
Gene132	0.847696685575386	10	8	28	0.004667	48_48.61	53.474	48.281	5.193	52	47	5	19	0.833732525465123	0.882	-7.348	9.112	0.882	4.199	1	197000	198000	non_coding	-	info132	info132	NA
Gene459	0.85261294444253	10	6	15	0.0025	48_48.61	51.273	48.509	2.764	60	48	12	11	0.680035317597674	2.581	-9.672	14.834	2.581	6.252	1	687500	688500	protein_coding	+	info459	info459	NA
Gene128	0.85403486081853	10	7	28	0.004667	48_48.61	46.875	48.761	-1.886	43	48	-5	24	0.671973320188038	-2.15	-12.09	7.791	-2.15	5.072	1	191000	192000	non_coding	-	info128	info128	NA
Gene322	0.854310693204086	10	10	36	0.006	48_48.61	54.55	48.186	6.364	51	48	3	20	0.689476912578358	1.214	-4.735	7.162	1.214	3.035	1	482000	483000	non_coding	-	info322	info322	NA
Gene267	0.855188788898161	10	5	24	0.004	48_48.61	52	48.406	3.594	51	48	3	17	0.715478368081436	1.652	-7.22	10.524	1.652	4.527	1	399500	400500	protein_coding	+	info267	info267	NA
Gene801	0.85582830459546	10	8	21	0.0035	48_48.61	55.867	48.228	7.639	51	48	3	15	0.704218259895035	1.822	-7.576	11.22	1.822	4.795	1	1200500	1201500	protein_coding	+	info801	info801	NA
Gene414	0.856739316053056	10	9	38	0.006333	48_48.61	47.6	48.682	-1.082	47	48	-1	20	0.676559887759198	-1.383	-7.872	5.107	-1.383	3.311	1	620000	621000	non_coding	-	info414	info414	NA
Gene970	0.858141378389855	10	7	18	0.003	48_48.61	48.235	48.633	-0.397	36	48	-12	17	0.889570618850129	-0.943	-14.246	12.359	-0.943	6.787	1	1454000	1455000	non_coding	-	info970	info970	NA
Gene926	0.863199225808722	10	8	18	0.003	48_48.61	47.2	48.684	-1.484	46	48	-2	15	0.664005211617007	-2.678	-14.748	9.392	-2.678	6.158	1	1388000	1389000	non_coding	-	info926	info926	NA
Gene681	0.866920734321089	10	8	24	0.004	48_48.61	46.85	48.736	-1.886	47	48	-1	20	0.813444057279455	-1.268	-11.791	9.255	-1.268	5.369	1	1020500	1021500	protein_coding	+	info681	info681	NA
Gene1189	0.867420560057723	10	9	38	0.006333	48_48.61	48.19	48.642	-0.451	42	48	-6	21	0.95566721154321	0.188	-6.419	6.794	0.188	3.371	1	1782500	1783500	protein_coding	+	info1189	info1189	NA
Gene1233	0.867930981900147	10	5	14	0.002333	48_48.61	49.083	48.59	0.493	50	48	2	12	0.908358686650937	-0.82	-14.767	13.128	-0.82	7.116	1	1848500	1849500	protein_coding	+	info1233	info1233	NA
Gene715	0.868943727952543	10	8	34	0.005667	48_48.61	51.333	48.436	2.897	50	48	2	18	0.731640808969503	1.281	-6.034	8.596	1.281	3.732	1	1071500	1072500	protein_coding	+	info715	info715	NA
Gene108	0.869930909232766	10	9	38	0.006333	48_48.61	50.933	48.488	2.446	47	48	-1	15	0.862656147554132	0.46	-4.746	5.665	0.46	2.656	1	161000	162000	non_coding	-	info108	info108	NA
Gene1053	0.870036089531092	10	6	27	0.0045	48_48.61	49.688	48.549	1.138	46	48	-2	16	0.750778478166742	1.374	-7.096	9.844	1.374	4.321	1	1578500	1579500	protein_coding	+	info1053	info1053	NA
Gene882	0.870515665966578	10	8	26	0.004333	48_48.61	50.75	48.457	2.293	51.5	48	3.5	20	0.785337951117429	1.301	-8.052	10.654	1.301	4.772	1	1322000	1323000	non_coding	-	info882	info882	NA
Gene70	0.870552154588204	10	10	36	0.006	48_48.61	49.571	48.511	1.06	50.5	48	2.5	28	0.767596693061575	1.216	-6.843	9.276	1.216	4.112	1	104000	105000	non_coding	-	info70	info70	NA
Gene703	0.870621857442347	10	9	31	0.005167	48_48.61	46.957	48.747	-1.791	43	48	-5	23	0.906698134371212	0.521	-8.183	9.225	0.521	4.441	1	1053500	1054500	protein_coding	+	info703	info703	NA
Gene1312	0.871315213108885	10	9	38	0.006333	48_48.61	45.529	48.795	-3.266	42	49	-7	17	0.747521695966818	-0.845	-5.987	4.297	-0.845	2.623	1	1967000	1968000	non_coding	-	info1312	info1312	NA
Gene217	0.871698892091293	10	9	30	0.005	48_48.61	47.111	48.706	-1.595	38.5	49	-10.5	18	0.973249811342151	0.133	-7.633	7.899	0.133	3.962	1	324500	325500	protein_coding	+	info217	info217	NA
Gene299	0.871913948584853	10	7	22	0.003667	48_48.61	55.389	48.177	7.212	61.5	47	14.5	18	0.708278842219492	2.076	-8.788	12.941	2.076	5.543	1	447500	448500	protein_coding	+	info299	info299	NA
Gene534	0.873823333647929	10	9	23	0.003833	48_48.61	45.125	48.806	-3.681	38.5	48.5	-10	16	0.870586724549825	-0.814	-10.604	8.975	-0.814	4.995	1	800000	801000	non_coding	-	info534	info534	NA
Gene574	0.873883351109197	10	10	38	0.006333	48_48.61	51.893	48.272	3.621	49	47.5	1.5	28	0.987914367784854	-0.053	-6.871	6.766	-0.053	3.479	1	860000	861000	non_coding	-	info574	info574	NA
Gene1293	0.87475931781806	10	9	25	0.004167	48_48.61	45.588	48.792	-3.203	48	48	0	17	0.760780828637151	-1.131	-8.409	6.146	-1.131	3.713	1	1938500	1939500	protein_coding	+	info1293	info1293	NA
Gene584	0.875827605376375	10	10	39	0.0065	48_48.61	53.833	48.156	5.678	58.5	47	11.5	24	0.69106624143209	1.358	-5.334	8.05	1.358	3.414	1	875000	876000	non_coding	-	info584	info584	NA
Gene597	0.876447899221881	10	10	35	0.005833	48_48.61	54.118	48.279	5.838	46	48	-2	17	0.697542252930951	1.247	-5.036	7.53	1.247	3.206	1	894500	895500	protein_coding	+	info597	info597	NA
Gene143	0.876724621045759	10	10	49	0.008167	48_48.61	47.474	48.687	-1.213	33	48	-15	19	0.903104090494928	-0.307	-5.248	4.634	-0.307	2.521	1	213500	214500	protein_coding	+	info143	info143	NA
Gene182	0.876978173053134	10	8	30	0.005	48_48.61	46.042	48.833	-2.792	47	48	-1	24	0.932006486328862	-0.401	-9.608	8.806	-0.401	4.697	1	272000	273000	non_coding	-	info182	info182	NA
Gene569	0.879316239502331	10	8	27	0.0045	48_48.61	50.048	48.502	1.546	45	48	-3	21	0.697148476398491	1.747	-7.044	10.539	1.747	4.486	1	852500	853500	protein_coding	+	info569	info569	NA
Gene328	0.879658145631032	10	10	29	0.004833	48_48.61	46.429	48.717	-2.288	41	48	-7	14	0.971566060368642	-0.12	-6.708	6.468	-0.12	3.361	1	491000	492000	non_coding	-	info328	info328	NA
Gene408	0.879793416766136	10	10	39	0.0065	48_48.61	44.179	49.066	-4.888	41	48.5	-7.5	28	0.758045709086038	-1.149	-8.451	6.153	-1.149	3.726	1	611000	612000	non_coding	-	info408	info408	NA
Gene111	0.88008072702969	10	10	44	0.007333	48_48.61	53.1	48.289	4.811	49	48	1	20	0.714383353787978	1.061	-4.617	6.74	1.061	2.897	1	165500	166500	protein_coding	+	info111	info111	NA
Gene713	0.88035641137743	10	10	32	0.005333	48_48.61	47.05	48.721	-1.671	48.5	48	0.5	20	0.974363774005565	0.128	-7.693	7.949	0.128	3.99	1	1068500	1069500	protein_coding	+	info713	info713	NA
Gene671	0.880677131787602	10	10	18	0.003	48_48.61	50.222	48.56	1.662	40	48	-8	9	0.743513062560256	1.301	-6.487	9.089	1.301	3.974	1	1005500	1006500	protein_coding	+	info671	info671	NA
Gene1262	0.882382230758389	10	7	15	0.0025	48_48.61	52	48.469	3.531	54.5	48	6.5	12	0.75783971641071	1.77	-9.47	13.009	1.77	5.734	1	1892000	1893000	non_coding	-	info1262	info1262	NA
Gene588	0.882433080461606	10	10	22	0.003667	48_48.61	49.583	48.569	1.014	43	48	-5	12	0.760245944500296	-1.074	-7.969	5.82	-1.074	3.518	1	881000	882000	non_coding	-	info588	info588	NA
Gene399	0.882629797715622	10	9	26	0.004333	48_48.61	54.043	48.159	5.885	49	48	1	23	0.729785029999475	1.859	-8.681	12.4	1.859	5.378	1	597500	598500	protein_coding	+	info399	info399	NA
Gene1127	0.883200618154652	10	8	32	0.005333	48_48.61	49.074	48.564	0.51	51	47	4	27	0.71566967617786	1.604	-7.017	10.224	1.604	4.398	1	1689500	1690500	protein_coding	+	info1127	info1127	NA
Gene918	0.885276487666484	10	9	30	0.005	48_48.61	46.412	48.742	-2.33	39	48	-9	17	0.74255169437851	-1.228	-8.551	6.094	-1.228	3.736	1	1376000	1377000	non_coding	-	info918	info918	NA
Gene866	0.885685766553061	10	9	35	0.005833	48_48.61	45.607	48.919	-3.312	48.5	48	0.5	28	0.682391129073691	-1.796	-10.392	6.799	-1.796	4.386	1	1298000	1299000	non_coding	-	info866	info866	NA
Gene381	0.88674658191548	10	10	36	0.006	48_48.61	46.115	48.847	-2.731	47.5	48	-0.5	26	0.720737915541568	-1.474	-9.546	6.598	-1.474	4.118	1	570500	571500	protein_coding	+	info381	info381	NA
Gene901	0.88694998075634	10	10	39	0.0065	48_48.61	46.962	48.766	-1.805	47	48	-1	26	0.724886861360343	-1.233	-8.093	5.627	-1.233	3.5	1	1350500	1351500	protein_coding	+	info901	info901	NA
Gene502	0.88757027535416	10	10	33	0.0055	48_48.61	51.043	48.408	2.636	43	48	-5	23	0.754781578454251	1.116	-5.88	8.112	1.116	3.57	1	752000	753000	non_coding	-	info502	info502	NA
Gene1062	0.888213298987527	10	10	32	0.005333	48_48.61	42.333	49.082	-6.749	45	48	-3	21	0.699746287964223	-1.434	-8.715	5.847	-1.434	3.715	1	1592000	1593000	non_coding	-	info1062	info1062	NA
Gene1005	0.888310269562777	10	10	34	0.005667	48_48.61	46.2	48.878	-2.678	46	48	-2	30	0.756507446046588	-1.482	-10.84	7.877	-1.482	4.775	1	1506500	1507500	protein_coding	+	info1005	info1005	NA
Gene1220	0.888318759109504	10	10	27	0.0045	48_48.61	47.905	48.663	-0.758	33	48	-15	21	0.988798581828149	-0.069	-9.737	9.598	-0.069	4.932	1	1829000	1830000	non_coding	-	info1220	info1220	NA
Gene723	0.888524933821012	10	7	27	0.0045	48_48.61	47.1	48.718	-1.618	43	48	-5	20	0.931260859725503	0.411	-8.926	9.749	0.411	4.764	1	1083500	1084500	protein_coding	+	info723	info723	NA
Gene878	0.888890718948961	10	7	35	0.005833	48_48.61	50.207	48.439	1.768	40	49	-9	29	0.997243840752485	0.015	-8.598	8.628	0.015	4.394	1	1316000	1317000	non_coding	-	info878	info878	NA
Gene739	0.889315485659254	10	8	24	0.004	48_48.61	46	48.806	-2.806	48	48	0	21	0.709632981089183	-2.058	-12.883	8.766	-2.058	5.523	1	1107500	1108500	protein_coding	+	info739	info739	NA
Gene603	0.890572695215121	10	9	37	0.006167	48_48.61	49.208	48.558	0.65	52.5	48	4.5	24	0.753504455459805	1.141	-5.973	8.254	1.141	3.629	1	903500	904500	protein_coding	+	info603	info603	NA
Gene204	0.89159835101926	10	10	41	0.006833	48_48.61	49.069	48.561	0.508	47	48	-1	29	0.75275935529411	-1.205	-8.697	6.287	-1.205	3.822	1	305000	306000	non_coding	-	info204	info204	NA
Gene50	0.892140264675315	10	9	35	0.005833	48_48.61	52.31	48.214	4.096	61	47	14	29	0.890602817902293	0.602	-7.971	9.175	0.602	4.374	1	74000	75000	non_coding	-	info50	info50	NA
Gene365	0.892576315823065	10	9	48	0.008	48_48.61	50.545	48.371	2.175	50	48	2	33	0.746539177874541	-1.015	-7.161	5.132	-1.015	3.136	1	546500	547500	protein_coding	+	info365	info365	NA
Gene947	0.894265670727336	10	9	36	0.006	48_48.61	50.75	48.457	2.293	64	48	16	20	0.908520823292444	0.401	-6.432	7.233	0.401	3.486	1	1419500	1420500	protein_coding	+	info947	info947	NA
Gene104	0.894425982219701	10	10	34	0.005667	48_48.61	44.227	48.957	-4.73	39	49	-10	22	0.774880166202983	-1.049	-8.232	6.134	-1.049	3.665	1	155000	156000	non_coding	-	info104	info104	NA
Gene83	0.894660252520761	10	10	39	0.0065	48_48.61	46.161	48.892	-2.731	48	48	0	31	0.745630273203359	-1.259	-8.856	6.338	-1.259	3.876	1	123500	124500	protein_coding	+	info83	info83	NA
Gene80	0.895228418243642	10	10	32	0.005333	48_48.61	51.739	48.35	3.389	50	48	2	23	0.737799388602936	1.371	-6.65	9.393	1.371	4.093	1	119000	120000	non_coding	-	info80	info80	NA
Gene1229	0.89562261808071	10	9	25	0.004167	48_48.61	46.077	48.725	-2.648	48	48	0	13	0.746763213549314	-1.307	-9.229	6.616	-1.307	4.042	1	1842500	1843500	protein_coding	+	info1229	info1229	NA
Gene1165	0.895782927732521	10	7	26	0.004333	48_48.61	47.308	48.734	-1.426	42	48	-6	26	0.8292152127588	-1.297	-13.073	10.479	-1.297	6.008	1	1746500	1747500	protein_coding	+	info1165	info1165	NA
Gene482	0.900851249285137	10	9	19	0.003167	48_48.61	45.786	48.748	-2.963	46.5	48	-1.5	14	0.751608330496509	-1.607	-11.545	8.332	-1.607	5.071	1	722000	723000	non_coding	-	info482	info482	NA
Gene896	0.901253892845556	10	10	28	0.004667	48_48.61	50.267	48.523	1.744	53	48	5	15	0.940688937746331	-0.274	-7.496	6.947	-0.274	3.685	1	1343000	1344000	non_coding	-	info896	info896	NA
Gene973	0.903138640933792	10	8	35	0.005833	48_48.61	48.448	48.627	-0.179	46	48	-2	29	0.731643215695329	1.555	-7.323	10.433	1.555	4.53	1	1458500	1459500	protein_coding	+	info973	info973	NA
Gene761	0.903250071805042	10	9	28	0.004667	48_48.61	45.556	48.805	-3.249	41	49	-8	18	0.801660042174325	1.03	-6.999	9.059	1.03	4.097	1	1140500	1141500	protein_coding	+	info761	info761	NA
Gene444	0.903776866325513	10	8	42	0.007	48_48.61	51.857	48.366	3.492	48	48	0	21	0.908076079718261	-0.368	-6.608	5.872	-0.368	3.184	1	665000	666000	non_coding	-	info444	info444	NA
Gene1108	0.903878416917694	10	10	40	0.006667	48_48.61	46.217	48.809	-2.591	47	48	-1	23	0.751448206385649	-1.123	-8.069	5.822	-1.123	3.544	1	1661000	1662000	non_coding	-	info1108	info1108	NA
Gene815	0.905358994559329	10	7	29	0.004833	48_48.61	50.619	48.459	2.16	50	48	2	21	0.768595645565241	1.344	-7.6	10.287	1.344	4.563	1	1221500	1222500	protein_coding	+	info815	info815	NA
Gene823	0.905665065808971	10	8	29	0.004833	48_48.61	47.929	48.68	-0.752	39.5	48.5	-9	28	0.787692825739733	-1.486	-12.289	9.317	-1.486	5.512	1	1233500	1234500	protein_coding	+	info823	info823	NA
Gene856	0.910157070747908	10	10	19	0.003167	48_48.61	50.267	48.523	1.744	51	48	3	15	0.899584645556616	0.659	-9.567	10.884	0.659	5.217	1	1283000	1284000	non_coding	-	info856	info856	NA
Gene745	0.910997249598609	10	7	20	0.003333	48_48.61	49.176	48.576	0.6	45	48	-3	17	0.922906835472616	-0.573	-12.164	11.018	-0.573	5.914	1	1116500	1117500	protein_coding	+	info745	info745	NA
Gene227	0.919639781883296	10	9	19	0.003167	48_48.61	51.167	48.447	2.72	39	48.5	-9.5	18	0.729418683455408	2.28	-10.628	15.189	2.28	6.586	1	339500	340500	protein_coding	+	info227	info227	NA
Gene73	0.925946597581656	10	10	29	0.004833	48_48.61	49.185	48.553	0.632	49	48	1	27	0.830006432484394	1.146	-9.311	11.604	1.146	5.335	1	108500	109500	protein_coding	+	info73	info73	NA
